"subject","trial","trial.type","choice"
"8591500",11,"Which candidate is more competent?","envy.target"
"8591500",12,"Which candidate is more warm?","pity.target"
"8591500",13,"Which candidate is more competent?","envy.target"
"8591500",14,"Which candidate is more competent?","envy.target"
"8591500",15,"Which candidate is more competent?","envy.target"
"8591500",16,"Which candidate is more competent?","envy.target"
"8591500",17,"Which candidate is more competent?","envy.target"
"8591500",18,"Which candidate is more warm?","pity.target"
"8591500",19,"Which candidate is more warm?","pity.target"
"8591500",2,"Which candidate is more warm?","pity.target"
"8591500",20,"Which candidate is more warm?","pity.target"
"8591500",21,"Which candidate is more competent?","envy.target"
"8591500",22,"Which candidate is more competent?","envy.target"
"8591500",23,"Which candidate is more competent?","envy.target"
"8591500",24,"Which candidate is more competent?","envy.target"
"8591500",25,"Which candidate is more competent?","envy.target"
"8591500",26,"Which candidate is more competent?","envy.target"
"8591500",27,"Which candidate is more competent?","envy.target"
"8591500",28,"Which candidate is more competent?","envy.target"
"8591500",29,"Which candidate is more competent?","envy.target"
"8591500",3,"Which candidate is more competent?","envy.target"
"8591500",30,"Which candidate is more competent?","envy.target"
"8591500",4,"Which candidate is more warm?","pity.target"
"8591500",5,"Which candidate is more competent?","envy.target"
"8591500",6,"Which candidate is more competent?","envy.target"
"8591500",7,"Which candidate is more competent?","envy.target"
"8591500",8,"Which candidate is more competent?","envy.target"
"8591500",9,"Which candidate is more competent?","envy.target"
"8602807",1,"Which candidate is more competent?","pity.target"
"8602807",10,"Which candidate is more warm?","pity.target"
"8602807",11,"Which candidate is more competent?","envy.target"
"8602807",12,"Which candidate is more warm?","pity.target"
"8602807",13,"Which candidate is more competent?","pity.target"
"8602807",14,"Which candidate is more competent?","envy.target"
"8602807",15,"Which candidate is more competent?","envy.target"
"8602807",16,"Which candidate is more competent?","envy.target"
"8602807",17,"Which candidate is more warm?","envy.target"
"8602807",18,"Which candidate is more competent?","envy.target"
"8602807",19,"Which candidate is more competent?","pity.target"
"8602807",2,"Which candidate is more competent?","envy.target"
"8602807",20,"Which candidate is more competent?","envy.target"
"8602807",21,"Which candidate is more competent?","envy.target"
"8602807",22,"Which candidate is more competent?","pity.target"
"8602807",23,"Which candidate is more competent?","envy.target"
"8602807",24,"Which candidate is more warm?","envy.target"
"8602807",25,"Which candidate is more competent?","envy.target"
"8602807",26,"Which candidate is more warm?","pity.target"
"8602807",27,"Which candidate is more competent?","pity.target"
"8602807",28,"Which candidate is more competent?","pity.target"
"8602807",29,"Which candidate is more competent?","envy.target"
"8602807",3,"Which candidate is more competent?","envy.target"
"8602807",30,"Which candidate is more warm?","envy.target"
"8602807",4,"Which candidate is more competent?","envy.target"
"8602807",5,"Which candidate is more competent?","envy.target"
"8602807",6,"Which candidate is more competent?","envy.target"
"8602807",7,"Which candidate is more competent?","envy.target"
"8602807",8,"Which candidate is more competent?","envy.target"
"8602807",9,"Which candidate is more competent?","envy.target"
"8611058",1,"Which candidate is more warm?","pity.target"
"8611058",10,"Which candidate is more competent?","envy.target"
"8611058",11,"Which candidate is more warm?","pity.target"
"8611058",12,"Which candidate is more warm?","pity.target"
"8611058",13,"Which candidate is more warm?","pity.target"
"8611058",14,"Which candidate is more competent?","envy.target"
"8611058",15,"Which candidate is more competent?","envy.target"
"8611058",16,"Which candidate is more warm?","pity.target"
"8611058",17,"Which candidate is more warm?","pity.target"
"8611058",18,"Which candidate is more warm?","pity.target"
"8611058",19,"Which candidate is more warm?","pity.target"
"8611058",2,"Which candidate is more competent?","envy.target"
"8611058",20,"Which candidate is more warm?","pity.target"
"8611058",21,"Which candidate is more warm?","pity.target"
"8611058",22,"Which candidate is more warm?","pity.target"
"8611058",23,"Which candidate is more warm?","pity.target"
"8611058",24,"Which candidate is more warm?","pity.target"
"8611058",25,"Which candidate is more competent?","envy.target"
"8611058",26,"Which candidate is more warm?","pity.target"
"8611058",27,"Which candidate is more warm?","pity.target"
"8611058",28,"Which candidate is more warm?","pity.target"
"8611058",29,"Which candidate is more warm?","pity.target"
"8611058",3,"Which candidate is more warm?","pity.target"
"8611058",30,"Which candidate is more warm?","pity.target"
"8611058",4,"Which candidate is more warm?","pity.target"
"8611058",5,"Which candidate is more competent?","envy.target"
"8611058",6,"Which candidate is more warm?","pity.target"
"8611058",7,"Which candidate is more warm?","pity.target"
"8611058",8,"Which candidate is more warm?","pity.target"
"8611058",9,"Which candidate is more warm?","pity.target"
"8611687",1,"Which candidate is more competent?","envy.target"
"8611687",10,"Which candidate is more warm?","pity.target"
"8611687",11,"Which candidate is more competent?","envy.target"
"8611687",12,"Which candidate is more competent?","envy.target"
"8611687",13,"Which candidate is more competent?","envy.target"
"8611687",14,"Which candidate is more competent?","envy.target"
"8611687",15,"Which candidate is more warm?","pity.target"
"8611687",16,"Which candidate is more competent?","envy.target"
"8611687",17,"Which candidate is more competent?","envy.target"
"8611687",18,"Which candidate is more competent?","envy.target"
"8611687",19,"Which candidate is more warm?","pity.target"
"8611687",2,"Which candidate is more warm?","pity.target"
"8611687",20,"Which candidate is more competent?","envy.target"
"8611687",21,"Which candidate is more competent?","envy.target"
"8611687",22,"Which candidate is more competent?","envy.target"
"8611687",23,"Which candidate is more warm?","pity.target"
"8611687",24,"Which candidate is more competent?","envy.target"
"8611687",25,"Which candidate is more competent?","envy.target"
"8611687",26,"Which candidate is more competent?","envy.target"
"8611687",27,"Which candidate is more competent?","envy.target"
"8611687",28,"Which candidate is more competent?","envy.target"
"8611687",29,"Which candidate is more competent?","envy.target"
"8611687",3,"Which candidate is more warm?","pity.target"
"8611687",30,"Which candidate is more competent?","envy.target"
"8611687",4,"Which candidate is more competent?","envy.target"
"8611687",5,"Which candidate is more competent?","envy.target"
"8611687",6,"Which candidate is more competent?","envy.target"
"8611687",7,"Which candidate is more competent?","envy.target"
"8611687",8,"Which candidate is more competent?","envy.target"
"8611687",9,"Which candidate is more competent?","envy.target"
"8612570",1,"Which candidate is more warm?","pity.target"
"8612570",10,"Which candidate is more warm?","pity.target"
"8612570",11,"Which candidate is more warm?","pity.target"
"8612570",12,"Which candidate is more warm?","pity.target"
"8612570",13,"Which candidate is more competent?","envy.target"
"8612570",14,"Which candidate is more warm?","pity.target"
"8612570",15,"Which candidate is more warm?","pity.target"
"8612570",16,"Which candidate is more warm?","pity.target"
"8612570",17,"Which candidate is more warm?","pity.target"
"8612570",18,"Which candidate is more warm?","pity.target"
"8612570",19,"Which candidate is more warm?","pity.target"
"8612570",2,"Which candidate is more warm?","pity.target"
"8612570",20,"Which candidate is more warm?","pity.target"
"8612570",21,"Which candidate is more warm?","pity.target"
"8612570",22,"Which candidate is more competent?","envy.target"
"8612570",23,"Which candidate is more competent?","envy.target"
"8612570",24,"Which candidate is more warm?","pity.target"
"8612570",25,"Which candidate is more warm?","pity.target"
"8612570",26,"Which candidate is more warm?","pity.target"
"8612570",27,"Which candidate is more warm?","pity.target"
"8612570",28,"Which candidate is more warm?","pity.target"
"8612570",29,"Which candidate is more warm?","pity.target"
"8612570",3,"Which candidate is more warm?","pity.target"
"8612570",30,"Which candidate is more competent?","envy.target"
"8612570",4,"Which candidate is more warm?","pity.target"
"8612570",5,"Which candidate is more competent?","envy.target"
"8612570",6,"Which candidate is more competent?","envy.target"
"8612570",7,"Which candidate is more warm?","pity.target"
"8612570",8,"Which candidate is more warm?","pity.target"
"8612570",9,"Which candidate is more warm?","pity.target"
"8630890",1,"Which candidate is more competent?","envy.target"
"8630890",10,"Which candidate is more competent?","envy.target"
"8630890",11,"Which candidate is more competent?","envy.target"
"8630890",12,"Which candidate is more warm?","pity.target"
"8630890",13,"Which candidate is more competent?","envy.target"
"8630890",14,"Which candidate is more competent?","envy.target"
"8630890",15,"Which candidate is more competent?","envy.target"
"8630890",16,"Which candidate is more competent?","envy.target"
"8630890",17,"Which candidate is more competent?","envy.target"
"8630890",18,"Which candidate is more competent?","envy.target"
"8630890",19,"Which candidate is more warm?","pity.target"
"8630890",2,"Which candidate is more warm?","pity.target"
"8630890",20,"Which candidate is more competent?","envy.target"
"8630890",21,"Which candidate is more warm?","pity.target"
"8630890",22,"Which candidate is more competent?","envy.target"
"8630890",23,"Which candidate is more competent?","envy.target"
"8630890",24,"Which candidate is more competent?","envy.target"
"8630890",25,"Which candidate is more competent?","envy.target"
"8630890",26,"Which candidate is more competent?","envy.target"
"8630890",27,"Which candidate is more competent?","envy.target"
"8630890",28,"Which candidate is more competent?","envy.target"
"8630890",29,"Which candidate is more warm?","pity.target"
"8630890",3,"Which candidate is more competent?","envy.target"
"8630890",30,"Which candidate is more competent?","envy.target"
"8630890",4,"Which candidate is more competent?","envy.target"
"8630890",5,"Which candidate is more competent?","envy.target"
"8630890",6,"Which candidate is more competent?","envy.target"
"8630890",7,"Which candidate is more competent?","envy.target"
"8630890",8,"Which candidate is more warm?","pity.target"
"8630890",9,"Which candidate is more competent?","envy.target"
"8637791",1,"Which candidate is more competent?","envy.target"
"8637791",10,"Which candidate is more warm?","envy.target"
"8637791",11,"Which candidate is more competent?","pity.target"
"8637791",12,"Which candidate is more warm?","pity.target"
"8637791",13,"Which candidate is more warm?","pity.target"
"8637791",14,"Which candidate is more competent?","pity.target"
"8637791",15,"Which candidate is more competent?","pity.target"
"8637791",16,"Which candidate is more competent?","pity.target"
"8637791",17,"Which candidate is more competent?","pity.target"
"8637791",18,"Which candidate is more warm?","envy.target"
"8637791",19,"Which candidate is more competent?","pity.target"
"8637791",2,"Which candidate is more competent?","envy.target"
"8637791",20,"Which candidate is more competent?","pity.target"
"8637791",21,"Which candidate is more competent?","pity.target"
"8637791",22,"Which candidate is more warm?","envy.target"
"8637791",23,"Which candidate is more competent?","pity.target"
"8637791",24,"Which candidate is more competent?","pity.target"
"8637791",25,"Which candidate is more warm?","envy.target"
"8637791",26,"Which candidate is more competent?","pity.target"
"8637791",27,"Which candidate is more competent?","pity.target"
"8637791",28,"Which candidate is more competent?","pity.target"
"8637791",29,"Which candidate is more competent?","pity.target"
"8637791",3,"Which candidate is more competent?","envy.target"
"8637791",30,"Which candidate is more competent?","pity.target"
"8637791",4,"Which candidate is more competent?","pity.target"
"8637791",5,"Which candidate is more competent?","pity.target"
"8637791",6,"Which candidate is more competent?","pity.target"
"8637791",7,"Which candidate is more competent?","pity.target"
"8637791",8,"Which candidate is more competent?","pity.target"
"8637791",9,"Which candidate is more competent?","pity.target"
"8643326",1,"Which candidate is more competent?","envy.target"
"8643326",10,"Which candidate is more warm?","pity.target"
"8643326",11,"Which candidate is more competent?","envy.target"
"8643326",12,"Which candidate is more competent?","envy.target"
"8643326",13,"Which candidate is more competent?","envy.target"
"8643326",14,"Which candidate is more competent?","envy.target"
"8643326",15,"Which candidate is more competent?","envy.target"
"8643326",16,"Which candidate is more competent?","envy.target"
"8643326",17,"Which candidate is more competent?","envy.target"
"8643326",18,"Which candidate is more warm?","pity.target"
"8643326",19,"Which candidate is more competent?","envy.target"
"8643326",2,"Which candidate is more warm?","pity.target"
"8643326",20,"Which candidate is more competent?","envy.target"
"8643326",21,"Which candidate is more competent?","envy.target"
"8643326",22,"Which candidate is more competent?","envy.target"
"8643326",23,"Which candidate is more competent?","envy.target"
"8643326",24,"Which candidate is more competent?","envy.target"
"8643326",25,"Which candidate is more competent?","envy.target"
"8643326",26,"Which candidate is more competent?","envy.target"
"8643326",27,"Which candidate is more competent?","envy.target"
"8643326",28,"Which candidate is more competent?","envy.target"
"8643326",29,"Which candidate is more competent?","envy.target"
"8643326",3,"Which candidate is more competent?","envy.target"
"8643326",30,"Which candidate is more competent?","envy.target"
"8643326",4,"Which candidate is more warm?","pity.target"
"8643326",5,"Which candidate is more competent?","envy.target"
"8643326",6,"Which candidate is more competent?","envy.target"
"8643326",7,"Which candidate is more competent?","envy.target"
"8643326",8,"Which candidate is more warm?","pity.target"
"8643326",9,"Which candidate is more warm?","pity.target"
"8655403",1,"Which candidate is more warm?","pity.target"
"8655403",10,"Which candidate is more competent?","envy.target"
"8655403",11,"Which candidate is more competent?","envy.target"
"8655403",12,"Which candidate is more warm?","pity.target"
"8655403",13,"Which candidate is more competent?","envy.target"
"8655403",14,"Which candidate is more warm?","pity.target"
"8655403",15,"Which candidate is more competent?","envy.target"
"8655403",16,"Which candidate is more competent?","envy.target"
"8655403",17,"Which candidate is more competent?","envy.target"
"8655403",18,"Which candidate is more competent?","envy.target"
"8655403",19,"Which candidate is more competent?","envy.target"
"8655403",2,"Which candidate is more competent?","envy.target"
"8655403",20,"Which candidate is more competent?","envy.target"
"8655403",21,"Which candidate is more competent?","envy.target"
"8655403",22,"Which candidate is more competent?","envy.target"
"8655403",23,"Which candidate is more competent?","envy.target"
"8655403",24,"Which candidate is more competent?","envy.target"
"8655403",25,"Which candidate is more competent?","envy.target"
"8655403",26,"Which candidate is more warm?","pity.target"
"8655403",27,"Which candidate is more warm?","pity.target"
"8655403",28,"Which candidate is more competent?","envy.target"
"8655403",29,"Which candidate is more competent?","envy.target"
"8655403",3,"Which candidate is more competent?","envy.target"
"8655403",30,"Which candidate is more competent?","envy.target"
"8655403",4,"Which candidate is more competent?","envy.target"
"8655403",5,"Which candidate is more competent?","envy.target"
"8655403",6,"Which candidate is more warm?","pity.target"
"8655403",7,"Which candidate is more competent?","envy.target"
"8655403",8,"Which candidate is more competent?","envy.target"
"8655403",9,"Which candidate is more competent?","envy.target"
"8663227",1,"Which candidate is more warm?","pity.target"
"8663227",10,"Which candidate is more warm?","pity.target"
"8663227",11,"Which candidate is more competent?","envy.target"
"8663227",12,"Which candidate is more competent?","envy.target"
"8663227",13,"Which candidate is more competent?","envy.target"
"8663227",14,"Which candidate is more warm?","pity.target"
"8663227",15,"Which candidate is more warm?","pity.target"
"8663227",16,"Which candidate is more warm?","pity.target"
"8663227",17,"Which candidate is more warm?","pity.target"
"8663227",18,"Which candidate is more warm?","pity.target"
"8663227",19,"Which candidate is more competent?","envy.target"
"8663227",2,"Which candidate is more warm?","pity.target"
"8663227",20,"Which candidate is more competent?","envy.target"
"8663227",21,"Which candidate is more competent?","envy.target"
"8663227",22,"Which candidate is more warm?","pity.target"
"8663227",23,"Which candidate is more competent?","envy.target"
"8663227",24,"Which candidate is more warm?","pity.target"
"8663227",25,"Which candidate is more warm?","pity.target"
"8663227",26,"Which candidate is more competent?","envy.target"
"8663227",27,"Which candidate is more warm?","pity.target"
"8663227",28,"Which candidate is more warm?","pity.target"
"8663227",29,"Which candidate is more competent?","envy.target"
"8663227",3,"Which candidate is more competent?","envy.target"
"8663227",30,"Which candidate is more competent?","envy.target"
"8663227",4,"Which candidate is more competent?","envy.target"
"8663227",5,"Which candidate is more warm?","pity.target"
"8663227",6,"Which candidate is more competent?","envy.target"
"8663227",7,"Which candidate is more competent?","envy.target"
"8663227",8,"Which candidate is more competent?","pity.target"
"8663227",9,"Which candidate is more warm?","pity.target"
"8669163",1,"Which candidate is more competent?","envy.target"
"8669163",10,"Which candidate is more warm?","pity.target"
"8669163",11,"Which candidate is more warm?","pity.target"
"8669163",12,"Which candidate is more warm?","pity.target"
"8669163",13,"Which candidate is more warm?","pity.target"
"8669163",14,"Which candidate is more competent?","envy.target"
"8669163",15,"Which candidate is more competent?","envy.target"
"8669163",17,"Which candidate is more warm?","pity.target"
"8669163",18,"Which candidate is more warm?","pity.target"
"8669163",19,"Which candidate is more warm?","pity.target"
"8669163",2,"Which candidate is more warm?","pity.target"
"8669163",20,"Which candidate is more warm?","pity.target"
"8669163",21,"Which candidate is more warm?","pity.target"
"8669163",22,"Which candidate is more warm?","pity.target"
"8669163",23,"Which candidate is more warm?","pity.target"
"8669163",24,"Which candidate is more warm?","pity.target"
"8669163",25,"Which candidate is more warm?","pity.target"
"8669163",26,"Which candidate is more warm?","pity.target"
"8669163",27,"Which candidate is more warm?","pity.target"
"8669163",28,"Which candidate is more competent?","envy.target"
"8669163",29,"Which candidate is more warm?","pity.target"
"8669163",3,"Which candidate is more warm?","pity.target"
"8669163",30,"Which candidate is more warm?","pity.target"
"8669163",4,"Which candidate is more competent?","envy.target"
"8669163",5,"Which candidate is more warm?","pity.target"
"8669163",6,"Which candidate is more warm?","pity.target"
"8669163",7,"Which candidate is more warm?","pity.target"
"8669163",8,"Which candidate is more warm?","pity.target"
"8669163",9,"Which candidate is more competent?","envy.target"
"8669362",1,"Which candidate is more warm?","envy.target"
"8669362",10,"Which candidate is more warm?","pity.target"
"8669362",11,"Which candidate is more competent?","envy.target"
"8669362",12,"Which candidate is more competent?","envy.target"
"8669362",13,"Which candidate is more competent?","envy.target"
"8669362",14,"Which candidate is more competent?","envy.target"
"8669362",15,"Which candidate is more competent?","envy.target"
"8669362",16,"Which candidate is more competent?","envy.target"
"8669362",17,"Which candidate is more competent?","envy.target"
"8669362",18,"Which candidate is more competent?","envy.target"
"8669362",19,"Which candidate is more competent?","envy.target"
"8669362",2,"Which candidate is more warm?","pity.target"
"8669362",20,"Which candidate is more competent?","envy.target"
"8669362",21,"Which candidate is more competent?","envy.target"
"8669362",22,"Which candidate is more warm?","pity.target"
"8669362",23,"Which candidate is more warm?","pity.target"
"8669362",24,"Which candidate is more competent?","envy.target"
"8669362",25,"Which candidate is more competent?","envy.target"
"8669362",26,"Which candidate is more competent?","envy.target"
"8669362",27,"Which candidate is more warm?","pity.target"
"8669362",28,"Which candidate is more competent?","envy.target"
"8669362",29,"Which candidate is more competent?","envy.target"
"8669362",3,"Which candidate is more competent?","envy.target"
"8669362",30,"Which candidate is more competent?","envy.target"
"8669362",4,"Which candidate is more competent?","envy.target"
"8669362",5,"Which candidate is more competent?","envy.target"
"8669362",6,"Which candidate is more competent?","envy.target"
"8669362",7,"Which candidate is more competent?","envy.target"
"8669362",8,"Which candidate is more competent?","envy.target"
"8669362",9,"Which candidate is more competent?","envy.target"
"8671566",1,"Which candidate is more warm?","pity.target"
"8671566",10,"Which candidate is more warm?","pity.target"
"8671566",11,"Which candidate is more warm?","pity.target"
"8671566",12,"Which candidate is more competent?","envy.target"
"8671566",13,"Which candidate is more warm?","pity.target"
"8671566",14,"Which candidate is more warm?","pity.target"
"8671566",15,"Which candidate is more competent?","envy.target"
"8671566",16,"Which candidate is more competent?","envy.target"
"8671566",17,"Which candidate is more warm?","pity.target"
"8671566",18,"Which candidate is more competent?","envy.target"
"8671566",19,"Which candidate is more competent?","envy.target"
"8671566",2,"Which candidate is more competent?","pity.target"
"8671566",20,"Which candidate is more warm?","pity.target"
"8671566",21,"Which candidate is more competent?","envy.target"
"8671566",22,"Which candidate is more competent?","envy.target"
"8671566",23,"Which candidate is more warm?","pity.target"
"8671566",24,"Which candidate is more competent?","envy.target"
"8671566",25,"Which candidate is more warm?","envy.target"
"8671566",26,"Which candidate is more competent?","envy.target"
"8671566",27,"Which candidate is more warm?","envy.target"
"8671566",28,"Which candidate is more warm?","pity.target"
"8671566",29,"Which candidate is more competent?","envy.target"
"8671566",3,"Which candidate is more competent?","envy.target"
"8671566",30,"Which candidate is more warm?","pity.target"
"8671566",4,"Which candidate is more competent?","envy.target"
"8671566",5,"Which candidate is more warm?","pity.target"
"8671566",6,"Which candidate is more warm?","pity.target"
"8671566",7,"Which candidate is more competent?","envy.target"
"8671566",8,"Which candidate is more competent?","envy.target"
"8671566",9,"Which candidate is more warm?","pity.target"
"8675815",1,"Which candidate is more competent?","envy.target"
"8675815",10,"Which candidate is more warm?","pity.target"
"8675815",11,"Which candidate is more competent?","envy.target"
"8675815",12,"Which candidate is more competent?","envy.target"
"8675815",13,"Which candidate is more competent?","envy.target"
"8675815",14,"Which candidate is more competent?","envy.target"
"8675815",15,"Which candidate is more warm?","pity.target"
"8675815",16,"Which candidate is more competent?","envy.target"
"8675815",17,"Which candidate is more competent?","envy.target"
"8675815",18,"Which candidate is more warm?","pity.target"
"8675815",19,"Which candidate is more competent?","envy.target"
"8675815",2,"Which candidate is more competent?","envy.target"
"8675815",20,"Which candidate is more competent?","envy.target"
"8675815",21,"Which candidate is more competent?","envy.target"
"8675815",22,"Which candidate is more competent?","envy.target"
"8675815",23,"Which candidate is more competent?","envy.target"
"8675815",24,"Which candidate is more competent?","envy.target"
"8675815",25,"Which candidate is more warm?","pity.target"
"8675815",26,"Which candidate is more competent?","envy.target"
"8675815",27,"Which candidate is more competent?","envy.target"
"8675815",28,"Which candidate is more competent?","envy.target"
"8675815",29,"Which candidate is more competent?","envy.target"
"8675815",3,"Which candidate is more competent?","envy.target"
"8675815",30,"Which candidate is more competent?","envy.target"
"8675815",4,"Which candidate is more competent?","envy.target"
"8675815",5,"Which candidate is more warm?","pity.target"
"8675815",6,"Which candidate is more competent?","envy.target"
"8675815",7,"Which candidate is more competent?","envy.target"
"8675815",8,"Which candidate is more competent?","envy.target"
"8675815",9,"Which candidate is more warm?","pity.target"
"8681378",1,"Which candidate is more competent?","envy.target"
"8681378",10,"Which candidate is more competent?","envy.target"
"8681378",11,"Which candidate is more competent?","envy.target"
"8681378",12,"Which candidate is more competent?","envy.target"
"8681378",13,"Which candidate is more competent?","envy.target"
"8681378",14,"Which candidate is more warm?","pity.target"
"8681378",15,"Which candidate is more warm?","pity.target"
"8681378",16,"Which candidate is more competent?","envy.target"
"8681378",17,"Which candidate is more warm?","pity.target"
"8681378",18,"Which candidate is more warm?","pity.target"
"8681378",19,"Which candidate is more competent?","envy.target"
"8681378",2,"Which candidate is more competent?","envy.target"
"8681378",20,"Which candidate is more competent?","envy.target"
"8681378",21,"Which candidate is more competent?","envy.target"
"8681378",22,"Which candidate is more competent?","envy.target"
"8681378",23,"Which candidate is more competent?","envy.target"
"8681378",24,"Which candidate is more warm?","pity.target"
"8681378",25,"Which candidate is more competent?","envy.target"
"8681378",26,"Which candidate is more competent?","envy.target"
"8681378",27,"Which candidate is more competent?","envy.target"
"8681378",28,"Which candidate is more competent?","envy.target"
"8681378",29,"Which candidate is more competent?","envy.target"
"8681378",3,"Which candidate is more competent?","envy.target"
"8681378",30,"Which candidate is more competent?","envy.target"
"8681378",4,"Which candidate is more warm?","pity.target"
"8681378",5,"Which candidate is more competent?","envy.target"
"8681378",6,"Which candidate is more competent?","envy.target"
"8681378",7,"Which candidate is more competent?","envy.target"
"8681378",8,"Which candidate is more competent?","envy.target"
"8681378",9,"Which candidate is more competent?","envy.target"
"8682054",1,"Which candidate is more competent?","envy.target"
"8682054",10,"Which candidate is more competent?","pity.target"
"8682054",11,"Which candidate is more competent?","pity.target"
"8682054",12,"Which candidate is more competent?","pity.target"
"8682054",13,"Which candidate is more competent?","pity.target"
"8682054",14,"Which candidate is more warm?","pity.target"
"8682054",15,"Which candidate is more competent?","pity.target"
"8682054",16,"Which candidate is more warm?","pity.target"
"8682054",17,"Which candidate is more warm?","pity.target"
"8682054",18,"Which candidate is more competent?","pity.target"
"8682054",19,"Which candidate is more competent?","pity.target"
"8682054",2,"Which candidate is more competent?","envy.target"
"8682054",20,"Which candidate is more competent?","pity.target"
"8682054",21,"Which candidate is more competent?","pity.target"
"8682054",22,"Which candidate is more competent?","pity.target"
"8682054",23,"Which candidate is more competent?","pity.target"
"8682054",24,"Which candidate is more competent?","pity.target"
"8682054",25,"Which candidate is more warm?","pity.target"
"8682054",26,"Which candidate is more competent?","pity.target"
"8682054",27,"Which candidate is more warm?","pity.target"
"8682054",28,"Which candidate is more competent?","pity.target"
"8682054",29,"Which candidate is more competent?","pity.target"
"8682054",3,"Which candidate is more competent?","pity.target"
"8682054",30,"Which candidate is more competent?","pity.target"
"8682054",4,"Which candidate is more competent?","pity.target"
"8682054",5,"Which candidate is more competent?","pity.target"
"8682054",6,"Which candidate is more competent?","pity.target"
"8682054",7,"Which candidate is more competent?","pity.target"
"8682054",8,"Which candidate is more warm?","pity.target"
"8682054",9,"Which candidate is more competent?","pity.target"
"8712505",1,"Which candidate is more competent?","pity.target"
"8712505",10,"Which candidate is more warm?","pity.target"
"8712505",11,"Which candidate is more warm?","pity.target"
"8712505",12,"Which candidate is more competent?","envy.target"
"8712505",13,"Which candidate is more warm?","pity.target"
"8712505",14,"Which candidate is more warm?","pity.target"
"8712505",15,"Which candidate is more warm?","pity.target"
"8712505",16,"Which candidate is more warm?","envy.target"
"8712505",17,"Which candidate is more warm?","pity.target"
"8712505",18,"Which candidate is more competent?","envy.target"
"8712505",19,"Which candidate is more warm?","pity.target"
"8712505",2,"Which candidate is more competent?","envy.target"
"8712505",20,"Which candidate is more competent?","envy.target"
"8712505",21,"Which candidate is more competent?","envy.target"
"8712505",22,"Which candidate is more competent?","envy.target"
"8712505",23,"Which candidate is more competent?","envy.target"
"8712505",24,"Which candidate is more warm?","pity.target"
"8712505",25,"Which candidate is more competent?","envy.target"
"8712505",26,"Which candidate is more warm?","pity.target"
"8712505",27,"Which candidate is more warm?","pity.target"
"8712505",28,"Which candidate is more competent?","envy.target"
"8712505",29,"Which candidate is more competent?","envy.target"
"8712505",3,"Which candidate is more competent?","envy.target"
"8712505",30,"Which candidate is more competent?","envy.target"
"8712505",4,"Which candidate is more competent?","envy.target"
"8712505",5,"Which candidate is more warm?","pity.target"
"8712505",6,"Which candidate is more competent?","envy.target"
"8712505",7,"Which candidate is more warm?","pity.target"
"8712505",8,"Which candidate is more warm?","pity.target"
"8712505",9,"Which candidate is more warm?","pity.target"
"8722182",1,"Which candidate is more warm?","pity.target"
"8722182",10,"Which candidate is more warm?","pity.target"
"8722182",11,"Which candidate is more warm?","pity.target"
"8722182",12,"Which candidate is more warm?","pity.target"
"8722182",13,"Which candidate is more warm?","pity.target"
"8722182",14,"Which candidate is more competent?","envy.target"
"8722182",15,"Which candidate is more competent?","envy.target"
"8722182",16,"Which candidate is more warm?","pity.target"
"8722182",17,"Which candidate is more warm?","pity.target"
"8722182",18,"Which candidate is more warm?","pity.target"
"8722182",19,"Which candidate is more warm?","pity.target"
"8722182",2,"Which candidate is more warm?","pity.target"
"8722182",20,"Which candidate is more warm?","pity.target"
"8722182",21,"Which candidate is more warm?","pity.target"
"8722182",22,"Which candidate is more warm?","pity.target"
"8722182",23,"Which candidate is more warm?","pity.target"
"8722182",24,"Which candidate is more warm?","pity.target"
"8722182",25,"Which candidate is more warm?","pity.target"
"8722182",26,"Which candidate is more competent?","envy.target"
"8722182",27,"Which candidate is more competent?","envy.target"
"8722182",28,"Which candidate is more competent?","envy.target"
"8722182",29,"Which candidate is more warm?","pity.target"
"8722182",3,"Which candidate is more warm?","pity.target"
"8722182",30,"Which candidate is more warm?","pity.target"
"8722182",4,"Which candidate is more warm?","pity.target"
"8722182",5,"Which candidate is more competent?","envy.target"
"8722182",6,"Which candidate is more warm?","pity.target"
"8722182",7,"Which candidate is more warm?","pity.target"
"8722182",8,"Which candidate is more warm?","pity.target"
"8722182",9,"Which candidate is more warm?","pity.target"
"8726927",1,"Which candidate is more warm?","pity.target"
"8726927",10,"Which candidate is more warm?","pity.target"
"8726927",11,"Which candidate is more warm?","pity.target"
"8726927",12,"Which candidate is more warm?","pity.target"
"8726927",13,"Which candidate is more warm?","pity.target"
"8726927",14,"Which candidate is more competent?","envy.target"
"8726927",15,"Which candidate is more warm?","pity.target"
"8726927",16,"Which candidate is more warm?","pity.target"
"8726927",17,"Which candidate is more warm?","pity.target"
"8726927",18,"Which candidate is more warm?","pity.target"
"8726927",19,"Which candidate is more competent?","envy.target"
"8726927",2,"Which candidate is more warm?","pity.target"
"8726927",20,"Which candidate is more warm?","pity.target"
"8726927",21,"Which candidate is more warm?","pity.target"
"8726927",22,"Which candidate is more warm?","pity.target"
"8726927",23,"Which candidate is more competent?","envy.target"
"8726927",24,"Which candidate is more warm?","pity.target"
"8726927",25,"Which candidate is more warm?","pity.target"
"8726927",26,"Which candidate is more competent?","envy.target"
"8726927",27,"Which candidate is more warm?","pity.target"
"8726927",28,"Which candidate is more competent?","envy.target"
"8726927",29,"Which candidate is more competent?","envy.target"
